churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,total_dayminutos,total_daycalls,total_daycharge,total_eveminutos,total_evecalls,total_evecharge,total_nightminutos,total_nightcalls,total_nightcharge,total_intlminutos,total_intlcalls,total_intlcharge,numbercustomerservicecalls,accountlength_log,numbervmailmessages_log,total_dayminutos_log,total_daycalls_log,total_daycharge_log,total_eveminutos_log,total_evecalls_log,total_evecharge_log,total_nightminutos_log,total_nightcalls_log,total_nightcharge_log,total_intlminutos_log,total_intlcalls_log,total_intlcharge_log,numbercustomerservicecalls_log
No,101.0,no,no,0.0,190.7,72.0,32.42,208.6,103.0,17.73,203.8,111.0,9.17,8.8,8.0,2.38,1.0,4.624972813284271,0.0,5.255931650051599,4.290459441148391,3.509154523167248,5.345200952446887,4.6443908991413725,2.930126516455997,5.322033893165353,4.718498871295094,2.3194422100604686,2.2823823856765264,2.1972245773362196,1.2178757094949273,0.6931471805599453
No,67.0,no,yes,20.0,230.6,100.0294,39.2,189.1,58.0,16.07,162.2,115.0,7.3,9.4,2.0,2.54,1.0,4.219507705176107,3.044522437723423,5.4450117456988405,3.713572066704308,3.6938669956249752,5.247550249494384,4.07753744390572,2.837322536806349,5.094976442530006,4.7535901911063645,2.1162555148025524,2.341805806147327,1.0986122886681096,1.264126727145683,0.6931471805599453
No,66.0,no,no,0.0,34.0,133.0,5.78,278.6,61.0,23.68,129.6,120.0,5.83,11.5,3.0,3.11,0.0,4.204692619390966,0.0,3.5553480614894135,4.897839799950911,1.9139771019523042,5.633360010359655,4.127134385045092,3.205993199037187,4.8721392168423305,4.795790545596741,1.9213246735826988,2.5257286443082556,1.3862943611198906,1.4134230285081433,0.0
No,116.0,no,yes,17.0,193.4,112.0,32.88,240.6,131.0,20.45,248.1,98.0,11.16,11.4,3.0,3.08,5.0,4.762173934797756,2.8903717578961645,5.2699178920263385,4.727387818712341,3.522824869783854,5.48728346606066,4.882801922586371,3.065724645374026,5.517854422268135,4.59511985013459,2.498151876538021,2.517696472610991,1.3862943611198906,1.4060969884160703,1.791759469228055
No,158.0,no,no,0.0,202.0,126.0,34.34,163.5,86.0,13.9,195.4,84.0,8.79,10.4,6.0,2.81,1.0,5.0689042022202315,0.0,5.313205979041787,4.844187086458591,3.5650154668915506,5.1029105702054265,4.465908118654584,2.7013612129514133,5.280153395920365,4.442651256490317,2.281361456542419,2.4336133554004498,1.9459101490553132,1.3376291891386096,0.6931471805599453
No,78.0,no,no,0.0,191.7,122.0,32.59,241.4,88.0,20.52,203.5,86.0,9.16,9.1,5.0,2.46,1.0,4.3694478524670215,0.0,5.2611345754203205,4.812184355372417,3.5142284036242013,5.490589254195159,4.48863636973214,3.0689827352935835,5.320567975482857,4.465908118654584,2.318458442150336,2.312535423847214,1.791759469228055,1.2412685890696329,0.6931471805599453
No,119.0,no,yes,26.0,161.3,97.0,27.42,250.3,110.0,21.28,142.4,92.0,6.41,6.6,8.0,1.78,1.0,4.787491742782046,3.295836866004329,5.089446474520545,4.584967478670572,3.3470931226689546,5.526647444549546,4.709530201312334,3.1036894150590832,4.96563792816552,4.532599493153256,2.0028304393079956,2.028148247292285,2.1972245773362196,1.0224509277025458,0.6931471805599453
No,120.0,no,no,0.0,150.6,85.0,25.6,119.0,128.0,10.12,232.9,123.0,10.48,6.4,2.0,1.73,1.0,4.795790545596741,0.0,5.021245473208271,4.454347296253507,3.280911215787653,4.787491742782046,4.859812404361672,2.4087452888224363,5.454893673590133,4.820281565605037,2.4406063908914204,2.0014800002101243,1.0986122886681096,1.0043016091968684,0.6931471805599453
No,155.0,no,no,0.0,184.6,102.0,31.38,196.0,117.0,16.66,226.5,122.0,10.19,7.8,1.0,2.11,1.0,5.049856007249537,0.0,5.2235938203521,4.634728988229636,3.477540948249489,5.2832037287379885,4.770684624465665,2.8713021951758138,5.427150238391005,4.812184355372417,2.4150205223238337,2.174751721484161,0.6931471805599453,1.1346227261911428,0.6931471805599453
No,106.0,no,no,0.0,220.7,120.0,37.52,270.2,95.0,22.97,121.6,113.0,5.47,8.7,5.0,2.35,1.0,4.672828834461906,0.0,5.4013251166222656,4.795790545596741,3.651177586929925,5.60285655606624,4.564348191467836,3.176803048446293,4.808927023502111,4.736198448394496,1.8671761085128091,2.272125885509337,1.791759469228055,1.208960345836975,0.6931471805599453
No,87.0,yes,no,0.0,167.3,119.0,28.44,198.5,119.0,16.87,133.1,88.0,5.99,11.0,6.0,2.97,1.0,4.477336814478207,0.0,5.12574810119676,4.787491742782046,3.3823542938606757,5.295814236329918,4.787491742782046,2.8831233291713367,4.898585790287632,4.48863636973214,1.9444805562457188,2.4849066497880004,1.9459101490553132,1.3787660946990992,0.6931471805599453
No,146.0,no,yes,32.0,154.0,80.0,26.18,185.5,91.0,15.77,148.2,107.0,6.67,8.2,4.0,2.21,3.0,4.990432586778736,3.4965075614664802,5.043425116919247,4.394449154672439,3.3024814087229974,5.2284312390838705,4.5217885770490405,2.8195915758351173,5.005287687769661,4.68213122712422,2.0373166153791646,2.2192034840549946,1.6094379124341003,1.1662709371419244,1.3862943611198906
No,101.0,no,yes,29.0,121.1,116.0,20.59,186.4,100.0,15.84,241.7,75.0,10.88,10.1,6.0,2.73,0.0,4.624972813284271,3.4011973816621555,4.804840381116659,4.762173934797756,3.072230244526716,5.2332453698043215,4.61512051684126,2.8237570088141806,5.491826112732555,4.330733340286331,2.474856313934499,2.4069451083182885,1.9459101490553132,1.3164082336557241,0.0
No,22.0,no,yes,23.0,182.1,94.0,30.96,164.6,59.0,13.99,128.8,102.0,5.8,12.7,4.0,3.43,3.0,3.1354942159291497,3.1780538303479458,5.2100324516804655,4.553876891600541,3.464485120898074,5.109575241951159,4.0943445622221,2.7073833121145063,4.86599480426999,4.634728988229636,1.916922612182061,2.617395832834079,1.6094379124341003,1.4883995840570443,1.3862943611198906
No,90.0,no,no,0.0,109.6,88.0,18.63,137.6,108.0,11.7,159.7,121.0,7.19,11.0,5.0,2.97,2.0,4.51085950651685,0.0,4.7059200890882344,4.48863636973214,2.9770590082883697,4.931592086755803,4.6913478822291435,2.5416019934645457,5.0795392727434665,4.804021044733257,2.102913897864978,2.4849066497880004,1.791759469228055,1.3787660946990992,1.0986122886681096
No,41.0,no,no,0.0,209.9,105.0,35.68,121.9,105.0,10.36,253.7,104.0,11.42,9.6,4.0,2.59,1.0,3.7376696182833684,0.0,5.351384087484729,4.663439094112067,3.602231647388264,4.811371016571989,4.663439094112067,2.4300984132930052,5.540086381985411,4.653960350157523,2.519308076505333,2.3608540011180215,1.6094379124341003,1.2781522025001875,0.6931471805599453
No,69.0,no,no,0.0,167.5,76.0,28.48,242.1,92.0,20.58,101.2,103.0,4.55,11.4,4.0,3.08,2.0,4.248495242049359,0.0,5.126935749792416,4.343805421853684,3.383712067321136,5.493472881322077,4.532599493153256,3.0717669598299886,4.626931677769604,4.6443908991413725,1.713797927758343,2.517696472610991,1.6094379124341003,1.4060969884160703,1.0986122886681096
No,33.0,no,no,0.0,213.9,88.0,36.36,239.8,119.0,20.38,148.7,71.0,6.69,9.8,4.4352,2.65,2.0,3.5263605246161616,0.0,5.370172803648464,4.48863636973214,3.620600613360642,5.483966713434666,4.787491742782046,3.062455905596899,5.008633291425583,4.276666119016055,2.0399207835175526,2.379546134130174,2.70805020110221,1.2947271675944,1.0986122886681096
No,112.0,no,no,0.0,115.8,108.0,19.69,243.3,111.0,20.68,184.6,78.0,8.31,13.1,5.0,3.54,1.0,4.727387818712341,0.0,4.760463070394127,4.6913478822291435,3.029650491757452,5.498396978263695,4.718498871295094,3.0763901765714454,5.2235938203521,4.3694478524670215,2.231089091288976,2.6461747973841225,1.791759469228055,1.5129270120532565,0.6931471805599453
No,108.0,no,yes,30.0,276.6,99.0,47.02,220.1,113.0,18.71,177.9,95.0,8.01,9.8,6.0,2.65,2.0,4.6913478822291435,3.4339872044851463,5.62618122863265,4.605170185988092,3.8716175907931074,5.3986150878634005,4.736198448394496,2.9811261211646287,5.186826990514674,4.564348191467836,2.1983350716202463,2.379546134130174,1.9459101490553132,1.2947271675944,1.0986122886681096
No,136.0,no,yes,21.0,179.4,88.0,30.5,181.1,97.0,15.39,320.7,120.0,14.43,9.5,4.0,2.57,2.0,4.919980925828125,3.091042453358316,5.1951766076285235,4.48863636973214,3.449987545831587,5.2045559867335625,4.584967478670572,2.7966713927557385,5.7736194342449805,4.795790545596741,2.7363136663750693,2.3513752571634776,1.6094379124341003,1.2725655957915476,1.0986122886681096
No,128.0,no,no,0.0,187.3,84.0,31.84,270.8,95.0,23.02,206.4,68.0,9.29,10.1,5.0,2.73,1.0,4.859812404361672,0.0,5.238036435663107,4.442651256490317,3.4916472845842277,5.605066501717044,4.564348191467836,3.1788868166518376,5.334649295795427,4.23410650459726,2.331172549845958,2.4069451083182885,1.791759469228055,1.3164082336557241,0.6931471805599453
No,27.0,no,no,0.0,201.2,128.0,34.2,227.2,100.0,19.31,145.8,91.0,6.56,8.4,3.0,2.27,2.0,3.332204510175204,0.0,5.309257306586371,4.859812404361672,3.5610460826040513,5.430222437427975,4.61512051684126,3.011113375592293,4.9890711161804155,4.5217885770490405,2.0228711901914416,2.2407096892759584,1.3862943611198906,1.184789984909162,1.0986122886681096
No,161.0,yes,no,0.0,189.6,78.0,32.23,267.4,117.0,22.73,184.5,137.0,8.3,10.261779999999998,6.0,2.7711959999999998,1.0,5.087596335232384,0.0,5.250176991220101,4.3694478524670215,3.503453082366503,5.592478405097527,4.770684624465665,3.166740070447672,5.22305488204749,4.927253685157205,2.2300144001592104,0.832909122935104,1.9459101490553132,0.30010459245033805,0.6931471805599453
No,33.0,no,yes,35.0,186.8,124.0,31.76,261.0,69.0,22.19,317.8,103.0,14.3,15.0,5.0,4.05,0.0,3.5263605246161616,3.58351893845611,5.235377566774162,4.8283137373023015,3.4892082589848687,5.568344503761097,4.248495242049359,3.1437211512674406,5.76456394691606,4.6443908991413725,2.72785282839839,2.772588722239781,1.791759469228055,1.6193882432872684,0.0
No,120.0,no,yes,31.0,153.5,83.0,26.1,219.1,96.0,18.62,237.4,76.0,10.68,11.4,4.0,3.08,0.0,4.795790545596741,3.4657359027997265,5.0401940963378005,4.430816798843313,3.299533727885655,5.394081988532416,4.574710978503383,2.976549454137217,5.473949935191195,4.343805421853684,2.4578779774000807,2.517696472610991,1.6094379124341003,1.4060969884160703,0.0
No,113.0,no,no,0.0,187.6,97.0,31.89,208.2,118.0,17.7,158.9,101.0,7.15,8.7,6.0,2.35,2.0,4.736198448394496,0.0,5.239628370199357,4.584967478670572,3.4931686602009657,5.343290732190768,4.77912349311153,2.928523523860541,5.074548619839908,4.624972813284271,2.0980179272527715,2.272125885509337,1.9459101490553132,1.208960345836975,1.0986122886681096
Yes,122.0,yes,no,0.0,230.9,132.0,39.25,243.2,99.0,20.67,182.4,57.0,8.21,11.0,2.0,2.97,0.0,4.812184355372417,0.0,5.446306244261486,4.890349128221754,3.6951100038645723,5.497987561676604,4.605170185988092,3.075928815548268,5.211669559822364,4.060443010546419,2.2202898502672155,2.4849066497880004,1.0986122886681096,1.3787660946990992,0.0
No,148.0,no,yes,26.0,244.9,150.0,41.63,118.0,138.0,10.03,236.0,91.0,10.62,15.2,4.0,4.1,2.0,5.003946305945459,3.295836866004329,5.504924949222147,5.017279836814924,3.752558230777119,4.77912349311153,4.9344739331306915,2.400618833265411,5.4680601411351315,4.5217885770490405,2.4527277514237653,2.785011242238338,1.6094379124341003,1.62924053973028,1.0986122886681096
No,74.0,no,no,0.0,230.9,93.0,39.25,223.0,78.0,18.96,157.8,101.0,7.1,9.7,2.0,2.62,3.0,4.31748811353631,0.0,5.446306244261486,4.543294782270004,3.6951100038645723,5.4116460518550396,4.3694478524670215,2.993730270883318,5.067645548813036,4.624972813284271,2.0918640616783932,2.3702437414678603,1.0986122886681096,1.2864740258376797,1.3862943611198906
No,106.0,no,no,0.0,187.1,104.0,31.81,250.2,117.0,21.27,144.9,81.0,6.52,11.0,3.0,2.97,1.0,4.672828834461906,0.0,5.236973736306985,4.653960350157523,3.4907333469730104,5.526249434594043,4.770684624465665,3.1032404812692764,4.98292145552874,4.406719247264253,2.017566137961748,2.4849066497880004,1.3862943611198906,1.3787660946990992,0.6931471805599453
No,179.0,no,no,0.0,170.7,54.0,29.02,191.1,108.0,16.24,214.6,107.0,9.66,13.3,4.0,3.59,1.0,5.19295685089021,0.0,5.14574876790343,4.007333185232471,3.401863826205316,5.258016069774511,4.6913478822291435,2.847232265235547,5.3734248390348425,4.68213122712422,2.3664984187376987,2.6602595372658615,1.6094379124341003,1.5238800240724537,0.6931471805599453
Yes,149.0,yes,yes,28.0,126.9,97.0,21.57,166.9,102.0,14.19,145.2,77.0,6.53,8.8,3.0,2.38,5.0,5.0106352940962555,3.367295829986474,4.851248708584797,4.584967478670572,3.1166215908294443,5.123368564083496,4.634728988229636,2.7206373166076814,4.984975547315678,4.356708826689592,2.018895041811802,2.2823823856765264,1.3862943611198906,1.2178757094949273,1.791759469228055
No,77.0,no,no,0.0,189.5,112.0,32.22,207.0,95.0,17.6,214.1,91.0,9.63,9.2,7.0,2.48,0.0,4.356708826689592,0.0,5.249652194566756,4.727387818712341,3.503152104185149,5.337538079701318,4.564348191467836,2.9231615807191558,5.371103036273684,4.5217885770490405,2.363680192353857,2.322387720290225,2.0794415416798357,1.247032293786383,0.0
Yes,127.0,yes,no,0.0,176.9,110.0,30.07,167.9,100.0,14.27,182.2,138.0,8.2,7.7,2.0,2.08,1.0,4.852030263919617,0.0,5.18122159467179,4.709530201312334,3.436242723404956,5.129306823813755,4.61512051684126,2.725890119230541,5.21057845224003,4.9344739331306915,2.2192034840549946,2.1633230256605382,1.0986122886681096,1.1249295969854831,0.6931471805599453
No,80.0,no,no,0.0,161.1,99.0,27.39,198.8,81.0,16.9,228.4,116.0,10.28,10.6,4.0,2.86,1.0,4.394449154672439,0.0,5.08821342874163,4.605170185988092,3.34603697048488,5.297316866214453,4.406719247264253,2.884800712846709,5.435467204695271,4.762173934797756,2.423031246069913,2.451005098112319,1.6094379124341003,1.3506671834767394,0.6931471805599453
No,106.0,no,no,0.0,169.4,107.0,28.8,197.2,71.0,16.76,202.2,79.0,9.1,10.7,4.0,2.89,1.0,4.672828834461906,0.0,5.138148614395216,4.68213122712422,3.3945083935113587,5.289276621895888,4.276666119016055,2.876948737564024,5.314190715704327,4.382026634673881,2.312535423847214,2.4595888418037104,1.6094379124341003,1.358409157630355,0.6931471805599453
No,61.0,no,yes,20.0,254.4,133.0,43.25,161.7,96.0,13.74,251.4,91.0,11.31,10.5,4.0,2.84,0.0,4.127134385045092,3.044522437723423,5.542830943598439,4.897839799950911,3.7898553714539385,5.091908014224992,4.574710978503383,2.6905648867611904,5.5310151306670585,4.5217885770490405,2.510411940196362,2.4423470353692043,1.6094379124341003,1.3454723665996355,0.0
No,135.0,yes,yes,24.0,127.7,54.0,21.71,215.0,105.0,18.28,234.3,84.0,10.54,5.8,4.0,1.57,2.0,4.912654885736052,3.2188758248682006,4.857484114602081,4.007333185232471,3.122805356117467,5.375278407684165,4.663439094112067,2.9590682891823996,5.4608612957333165,4.442651256490317,2.4458192610799534,1.916922612182061,1.6094379124341003,0.9439058989071285,1.0986122886681096
No,115.0,no,yes,26.0,170.5,107.0,28.99,217.2,77.0,18.46,225.7,71.0,10.16,13.6,5.0,3.67,1.5704,4.7535901911063645,3.295836866004329,5.144583266605995,4.68213122712422,3.4008639927609177,5.38541207339897,4.356708826689592,2.968361076757859,5.423627557513483,4.276666119016055,2.412335956953165,2.681021528714291,1.791759469228055,1.541159071680806,1.9459101490553132
No,167.0,yes,no,0.0,219.1,100.0,37.25,242.9,90.0,20.65,168.9,101.0,7.6,10.1,4.0,2.73,2.0,5.123963979403259,0.0,5.394081988532416,4.61512051684126,3.644143560272545,5.496758305221874,4.51085950651685,3.075005454448499,5.135210028677887,4.624972813284271,2.151762203259462,2.4069451083182885,1.6094379124341003,1.3164082336557241,1.0986122886681096
No,107.0,yes,no,0.0,273.5,104.0,46.5,183.8,68.0,15.62,153.8,67.0,6.92,11.0,9.0,2.97,2.0,4.68213122712422,0.0,5.614951260949585,4.653960350157523,3.8607297110405954,5.2192741592075835,4.23410650459726,2.810606789427302,5.042133961155627,4.219507705176107,2.0693912058263346,2.4849066497880004,2.302585092994046,1.3787660946990992,1.0986122886681096
No,112.0,yes,no,0.0,161.9,138.0,27.52,200.9,114.0,17.08,134.0,134.0,6.03,10.7,4.0,2.89,1.0,4.727387818712341,0.0,5.093136515607999,4.9344739331306915,3.3506055955460954,5.307772525318792,4.74493212836325,2.89480635496403,4.90527477843843,4.90527477843843,1.9501867058225737,2.4595888418037104,1.6094379124341003,1.358409157630355,0.6931471805599453
No,35.0,no,yes,27.0,241.7,87.0,41.09,142.0,101.0,12.07,288.9,68.0,13.0,9.4,4.0,2.54,1.0,3.58351893845611,3.332204510175204,5.491826112732555,4.477336814478207,3.7398101827824792,4.962844630259907,4.624972813284271,2.570319527636131,5.66953603592761,4.23410650459726,2.639057329615259,2.341805806147327,1.6094379124341003,1.264126727145683,0.6931471805599453
No,103.0,yes,no,0.0,62.8,124.0,10.68,170.4,66.0,14.48,280.2,78.0,12.61,9.4,4.0,2.54,3.0,4.6443908991413725,0.0,4.155753190350744,4.8283137373023015,2.4578779774000807,5.1440000061636795,4.204692619390966,2.739548868161581,5.63906615993651,4.3694478524670215,2.6108048166633746,2.341805806147327,1.6094379124341003,1.264126727145683,1.3862943611198906
No,107.0,no,yes,22.0,281.1,83.0,47.79,143.7,130.0,12.21,239.4,128.0,10.77,11.2,9.0,3.02,1.0,4.68213122712422,3.1354942159291497,5.642261618007951,4.430816798843313,3.8875253738277458,4.974662633637438,4.875197323201151,2.580974118534234,5.4823042026610525,4.859812404361672,2.4655539212721855,2.501435951739211,2.302585092994046,1.3912819026309298,0.6931471805599453
No,69.0,no,no,0.0,228.2,70.0,38.79,263.7,80.0,22.41,142.6,60.0,6.42,10.7,5.0,2.89,3.0,4.248495242049359,0.0,5.434594984840585,4.2626798770413155,3.683615624438837,5.578597109233056,4.394449154672439,3.1531632815028194,4.9670316566141235,4.110873864173311,2.004179057179289,2.4595888418037104,1.791759469228055,1.358409157630355,1.3862943611198906
No,85.0,no,no,0.0,209.8,82.0,35.67,194.5,94.0,16.53,200.4,85.0,9.02,11.3,3.0,3.05,0.0,4.454347296253507,0.0,5.350909816667207,4.418840607796598,3.6019589820832345,5.27556037942542,4.553876891600541,2.863913698933143,5.305292980284462,4.454347296253507,2.3045830956567186,2.509599262378372,1.3862943611198906,1.3987168811184478,0.0
Yes,24.0,no,no,0.0,265.6,86.0,45.15,208.8,102.0,17.75,182.5,105.0,8.21,11.1,6.0,3.0,2.0,3.2188758248682006,0.0,5.585749407744609,4.465908118654584,3.8318969609488613,5.346154695962197,4.634728988229636,2.9311937524164198,5.212214667494625,4.663439094112067,2.2202898502672155,2.4932054526026954,1.9459101490553132,1.3862943611198906,1.0986122886681096
No,90.0,no,no,0.0,214.9,97.0,36.53,117.8,117.0,10.01,133.7,78.0,6.02,11.8,2.0,3.19,2.0,4.51085950651685,0.0,5.3748153375207615,4.584967478670572,3.6251406131469297,4.777441406928545,4.770684624465665,2.3988039507345884,4.903050083416319,4.3694478524670215,1.9487632180377197,2.5494451709255714,1.0986122886681096,1.4327007339340463,1.0986122886681096
No,137.0,no,no,0.0,110.5,79.0,18.79,223.2,111.0,18.97,169.5,64.0,7.63,10.5,3.0,2.84,3.0,4.927253685157205,0.0,4.7140245909001735,4.382026634673881,2.9851767596144745,5.4125385106380595,4.718498871295094,2.994231147427724,5.1387352967235715,4.174387269895637,2.1552445050953364,2.4423470353692043,1.3862943611198906,1.3454723665996355,1.3862943611198906
No,92.0,yes,yes,45.0,281.1,88.0,47.79,198.0,103.0,16.83,94.3,76.0,4.24,7.5,3.0,2.03,0.0,4.532599493153256,3.828641396489095,5.642261618007951,4.48863636973214,3.8875253738277458,5.293304824724492,4.6443908991413725,2.8808824318750488,4.557029810660157,4.343805421853684,1.6563214983329508,2.1400661634962708,1.3862943611198906,1.1085626195212777,0.0
No,38.0,no,no,0.0,137.8,86.0,23.43,286.3,76.0,24.34,167.0,77.0,7.52,14.1,3.0,3.81,2.0,3.6635616461296463,0.0,4.933034048072704,4.465908118654584,3.195811885269649,5.660526965985244,4.343805421853684,3.232384174892993,5.123963979403259,4.356708826689592,2.1424163408412245,2.714694743820879,1.3862943611198906,1.5706970841176697,1.0986122886681096
Yes,69.0,yes,yes,33.0,271.5,98.0,46.16,253.4,102.0,21.54,165.4,85.0,7.44,8.2,2.0,2.21,1.0,4.248495242049359,3.5263605246161616,5.607638614103299,4.59511985013459,3.85354607566917,5.538907831465967,4.634728988229636,3.11529150861163,5.114394528387108,4.454347296253507,2.1329823086078656,2.2192034840549946,1.0986122886681096,1.1662709371419244,0.6931471805599453
No,45.0,no,no,0.0,112.8,108.0,19.18,218.8,120.0,18.6,240.2,106.0,10.81,9.0,3.0,2.43,2.0,3.828641396489095,0.0,4.73444252169223,4.6913478822291435,3.004692014925463,5.392718041969521,4.795790545596741,2.975529566236472,5.485626464853031,4.672828834461906,2.468946630209271,2.302585092994046,1.3862943611198906,1.2325602611778486,1.0986122886681096
No,73.0,no,no,0.0,187.3,118.0,31.84,239.7,90.0,20.37,167.5,108.0,7.54,15.1,2.0,4.08,1.0,4.304065093204169,0.0,5.238036435663107,4.77912349311153,3.4916472845842277,5.483551344789026,4.51085950651685,3.0619880693310564,5.126935749792416,4.6913478822291435,2.1447610078004784,2.7788192719904172,1.0986122886681096,1.6253112615903906,0.6931471805599453
No,92.0,no,no,0.0,197.0,84.0,33.49,269.3,105.0,22.89,158.9,105.0,7.15,10.8,4.0,2.92,1.0,4.532599493153256,0.0,5.288267030694535,4.442651256490317,3.5406694269487495,5.599532453282402,4.663439094112067,3.173459961337718,5.074548619839908,4.663439094112067,2.0980179272527715,2.468099531471619,1.6094379124341003,1.366091653802371,0.6931471805599453
